time,ax,ay,gz,lon,lat,height,speed,heading,az
83.1289999999999,0.164,0.827,11.4,-82.6320722,40.6921009,352.63,43.114544,-105.819405,-1.058
83.2290000000003,0.131,0.883,11.52,-82.6320891,40.6920642,352.588,42.997425,-106.71073,-1.076
83.3289999999997,0.101,0.858,12.74,-82.6320891,40.6920642,352.588,42.997425,-106.71073,-1.105
83.4290000000001,0.016,0.875,11.97,-82.6321263,40.6919911,352.675,42.81612,-108.72278,-1.14
83.5289999999995,-0.031,1.046,12.46,-82.6321461,40.6919551,352.722,42.67239,-109.641174,-1.177
83.6289999999999,0.046,0.773,11.19,-82.6321461,40.6919551,352.722,42.67239,-109.641174,-1.188
83.7290000000003,-0.047,0.839,11.08,-82.6321887,40.6918845,352.939,42.23569,-111.75353,-1.171
83.8289999999997,-0.313,0.757,10.87,-82.6321887,40.6918845,352.939,42.23569,-111.75353,-1.128
83.9290000000001,-0.53,0.748,10.68,-82.6322115,40.6918498,352.967,42.092304,-112.891106,-1.115
84.0289999999995,-0.614,0.59,8.9,-82.6322584,40.6917805,353.297,41.69938,-114.72714,-1.077
84.1289999999999,-0.716,0.351,8.63,-82.6322838,40.6917459,353.386,41.87528,-115.62867,-1.04
84.2290000000003,-0.698,0.514,6.41,-82.6322838,40.6917459,353.386,41.87528,-115.62867,-1.021
84.3289999999997,-0.73,0.428,4.62,-82.6323094,40.6917119,353.504,41.89156,-116.51611,-1.038
84.4279999999999,-0.75,0.334,3.43,-82.6323625,40.6916459,353.634,41.868305,-118.242355,-1.082
84.5280000000002,-0.666,0.332,3.11,-82.6323886,40.6916134,353.746,41.729874,-118.8132,-1.118
84.6279999999997,-0.708,0.264,2.46,-82.6323886,40.6916134,353.746,41.729874,-118.8132,-1.123
84.7280000000001,-0.788,0.168,4.75,-82.6324144,40.6915823,353.87,41.317413,-119.49373,-1.134
84.8279999999995,-0.687,0.097,4.25,-82.6324144,40.6915823,353.87,41.317413,-119.49373,-1.162
84.9279999999999,-0.669,0.144,1.29,-82.6324851,40.6914957,354.57,39.08493,-120.65953,-1.14
85.0280000000002,-0.659,0.036,-1.07,-82.6324851,40.6914957,354.57,39.08493,-120.65953,-1.041
85.1279999999997,-0.712,-0.26,-3.72,-82.632533,40.6914418,355.034,37.72786,-121.638336,-0.971
85.2280000000001,-0.633,-0.185,-4.71,-82.632533,40.6914418,355.034,37.72786,-121.638336,-0.977
85.3279999999995,-0.513,-0.445,-6.19,-82.6325708,40.6913909,356.091,35.10238,-120.868576,-0.995
85.4279999999999,-0.629,-0.516,-7.85,-82.6325914,40.6913659,356.414,34.332535,-120.80062,-0.994
85.5280000000002,-0.564,-0.486,-11.27,-82.6325914,40.6913659,356.414,34.332535,-120.80062,-0.982
85.6279999999997,-0.481,-0.618,-11.86,-82.6326117,40.6913415,356.729,33.61098,-120.700645,-0.946
85.7280000000001,-0.358,-0.712,-13.17,-82.6326516,40.6912923,357.371,32.315212,-120.33429,-0.879
85.8279999999995,-0.245,-0.942,-16.47,-82.6326699,40.691268,357.579,31.75965,-119.93957,-0.847
85.9279999999999,0.036,-0.825,-17.41,-82.6326699,40.691268,357.579,31.75965,-119.93957,-0.895
86.0280000000002,0.007,-0.596,-13.01,-82.6327058,40.6912197,357.981,30.936129,-119.13376,-0.937
86.1279999999997,-0.057,-0.913,-14.21,-82.6327058,40.6912197,357.981,30.936129,-119.13376,-0.951
86.2280000000001,0.068,-0.85,-16.13,-82.6327378,40.6911682,358.579,30.443747,-117.21324,-0.982
86.3279999999995,0.052,-0.817,-14.51,-82.6327534,40.6911409,359.023,30.390196,-116.21086,-0.996
86.4279999999999,0.07,-1.034,-15.81,-82.6327534,40.6911409,359.023,30.390196,-116.21086,-0.97
86.5360000000001,0.057,-0.956,-18.08,-82.6327668,40.6911145,359.225,30.267242,-115.02375,-0.979
86.6279999999997,0.107,-0.885,-19.66,-82.6327907,40.6910613,359.545,30.049332,-112.32204,-1.018
86.7280000000001,0.024,-1.071,-19.23,-82.6327945,40.6910326,359.088,30.282604,-109.3865,-1.047
86.8279999999995,0.029,-1.1,-17.29,-82.6327945,40.6910326,359.088,30.282604,-109.3865,-1.043
86.9279999999999,0.07,-0.929,-14.67,-82.632808,40.6909769,359.195,30.222874,-105.411446,-1.046
87.027,0.036,-1.034,-16.42,-82.632808,40.6909769,359.195,30.222874,-105.411446,-1.024
87.1269999999995,0.121,-1.07,-17,-82.6328204,40.6909215,359.613,30.138489,-101.83577,-1.012
87.2269999999999,0.065,-0.881,-18.05,-82.6328204,40.6909215,359.613,30.138489,-101.83577,-1.015
87.3389999999999,0.149,-0.923,-17.73,-82.63283,40.6908661,360.067,30.127174,-98.45833,-1.019
87.4269999999997,0.042,-0.911,-17.77,-82.63283,40.6908661,360.067,30.127174,-98.45833,-0.99
87.54,0.056,-1.195,-20.57,-82.6328358,40.6908105,360.525,30.208788,-95.053566,-0.957
87.6269999999995,0.155,-1.095,-20.37,-82.6328358,40.6908105,360.525,30.208788,-95.053566,-0.952
87.7380000000003,0.228,-0.889,-19.34,-82.6328406,40.690753,361.503,30.310278,-92.2702,-0.96
87.8270000000002,0.261,-1.224,-18.76,-82.6328406,40.690753,361.503,30.310278,-92.2702,-0.923
87.9380000000001,0.161,-0.722,-17.36,-82.632841,40.6906942,362.466,30.801672,-89.795235,-0.916
88.027,0.188,-1.283,-19.75,-82.632841,40.6906942,362.466,30.801672,-89.795235,-0.904
88.1379999999999,0.231,-1.035,-15.21,-82.6328367,40.6906366,362.957,31.299244,-87.63616,-0.92
88.2259999999997,0.3,-0.878,-15.49,-82.6328367,40.6906366,362.957,31.299244,-87.63616,-0.957
88.3379999999997,0.215,-1.052,-14.69,-82.6328272,40.6905785,363.47,31.823044,-84.83983,-0.956
88.4259999999995,0.189,-1.034,-14.7,-82.6328272,40.6905785,363.47,31.823044,-84.83983,-0.964
88.5259999999998,0.324,-0.761,-15.25,-82.632814,40.6905214,363.764,32.02263,-82.710625,-0.963
88.6260000000002,0.287,-1.014,-15.67,-82.632814,40.6905214,363.764,32.02263,-82.710625,-0.927
88.7380000000003,0.261,-1.055,-16.15,-82.6327953,40.6904657,363.756,32.244823,-80.17227,-0.913
88.826,0.182,-1.065,-15.23,-82.6327953,40.6904657,363.756,32.244823,-80.17227,-0.93
88.9380000000001,0.26,-0.982,-16.52,-82.6327635,40.6904102,364.494,32.213184,-74.26244,-0.995
89.0259999999998,0.275,-0.943,-15.15,-82.6327635,40.6904102,364.494,32.213184,-74.26244,-1.017
89.1260000000002,0.342,-0.666,-12.65,-82.6327309,40.6903554,364.97,32.51795,-70.734085,-1.025
89.2339999999995,0.376,-0.538,-10.67,-82.6327132,40.690328,365.227,32.72999,-69.05431,-1.002
89.326,0.343,-0.973,-10.81,-82.6327132,40.690328,365.227,32.72999,-69.05431,-0.96
89.4259999999995,0.393,-0.457,-6.73,-82.6326943,40.6903005,365.466,33.010475,-67.408195,-0.964
89.5339999999997,0.34,-0.2,-2.78,-82.6326553,40.6902456,365.92,33.549763,-64.80342,-0.994
89.6260000000002,0.303,-0.164,-0.2,-82.6326354,40.6902178,366.221,33.872627,-63.74539,-0.978
89.7640000000001,0.267,0.015,1.98,-82.6326354,40.6902178,366.221,33.872627,-63.74539,-0.93
89.8469999999998,0.315,0.009,1.95,-82.6326139,40.6901907,366.244,34.283504,-62.963665,-0.911
89.9470000000001,0.367,0.154,2.37,-82.6325694,40.6901354,366.298,35.2317,-61.60775,-0.922
90.0469999999996,0.267,0.195,2.61,-82.632548,40.6901074,366.366,35.548492,-61.371513,-0.898
90.1469999999999,0.233,0.305,5.69,-82.632548,40.6901074,366.366,35.548492,-61.371513,-0.887
90.2470000000003,0.147,0.358,7.51,-82.6325269,40.6900792,366.458,35.87196,-61.290043,-0.905
90.3469999999998,0.1,0.407,9.69,-82.6324851,40.6900209,366.947,36.467754,-61.085884,-0.905
90.4459999999999,0.035,0.647,12.02,-82.6324851,40.6900209,366.947,36.467754,-61.085884,-0.907
90.5460000000003,0.029,0.844,13.99,-82.6324446,40.6899625,367.081,36.889294,-61.76661,-0.949
90.6459999999997,0.068,0.833,12.26,-82.6324446,40.6899625,367.081,36.889294,-61.76661,-1.018
90.7460000000001,0.036,0.822,11.06,-82.6324078,40.6899023,367.405,37.04802,-63.171967,-1.065
90.8459999999995,0.031,0.818,12.14,-82.6324078,40.6899023,367.405,37.04802,-63.171967,-1.092
90.9459999999999,-0.097,0.691,12.66,-82.6323733,40.6898411,367.752,37.1753,-64.81447,-1.085
91.0460000000003,-0.135,0.729,14.19,-82.6323733,40.6898411,367.752,37.1753,-64.81447,-1.055
91.1459999999997,-0.14,0.678,11.46,-82.6323408,40.6897796,368.055,37.04444,-66.14908,-1.053
91.2460000000001,-0.278,0.599,8.49,-82.6323408,40.6897796,368.055,37.04444,-66.14908,-1.062
91.3459999999995,-0.43,0.548,7.05,-82.6323266,40.6897486,368.297,36.82166,-67.14897,-1.072
91.4459999999999,-0.487,0.57,5.41,-82.6322991,40.6896884,368.063,36.539436,-69.247475,-1.038
91.5460000000003,-0.631,0.428,4.59,-82.6322873,40.6896583,368.029,36.176907,-70.196945,-0.99
91.6459999999997,-0.829,0.244,3.59,-82.6322873,40.6896583,368.029,36.176907,-70.196945,-0.94
91.7460000000001,-0.965,0.273,4.69,-82.6322756,40.6896286,368.09,35.657288,-70.81769,-0.916
91.8459999999995,-1.001,0.297,5.73,-82.6322543,40.6895713,368.242,34.2663,-71.88247,-0.901
91.9459999999999,-1.012,0.424,10.45,-82.6322452,40.6895435,368.355,33.45488,-72.50797,-0.867
92.0460000000003,-1.082,0.368,11,-82.6322452,40.6895435,368.355,33.45488,-72.50797,-0.853
92.1449999999995,-0.942,0.341,8.9,-82.6322373,40.6895166,368.428,32.58086,-73.36817,-0.835
92.2449999999999,-0.911,0.51,7.06,-82.6322234,40.6894649,368.715,30.660656,-74.807205,-0.807
92.3450000000003,-0.741,0.53,6.7,-82.6322168,40.68944,368.827,29.88261,-75.414635,-0.841
92.4449999999997,-0.612,0.218,4.83,-82.6322168,40.68944,368.827,29.88261,-75.414635,-0.83
92.5450000000001,-0.609,0.505,8.4,-82.6322065,40.6893928,368.901,28.203217,-77.354324,-0.84
92.6449999999995,-0.708,0.594,14.1,-82.6322065,40.6893928,368.901,28.203217,-77.354324,-0.843
92.7449999999999,-0.651,0.719,18.9,-82.6322017,40.6893693,368.958,27.701866,-78.22327,-0.864
92.8450000000003,-0.515,0.618,20.74,-82.6321956,40.6893237,369.172,26.44703,-80.306,-0.878
92.9449999999997,-0.435,0.85,19.72,-82.6321932,40.6893016,369.348,25.758625,-81.1269,-0.881
93.0450000000001,-0.386,0.879,21,-82.6321932,40.6893016,369.348,25.758625,-81.1269,-0.924
93.1449999999995,-0.241,0.966,19.81,-82.6321916,40.6892798,369.556,25.126947,-82.14747,-0.969
93.2449999999999,-0.187,0.829,19.18,-82.6321909,40.6892375,369.868,24.077429,-84.65677,-1.005
93.3450000000003,-0.153,0.869,19.45,-82.6321957,40.6892171,369.714,23.92422,-88.058105,-1.018
93.4449999999997,-0.13,0.901,20.86,-82.6321957,40.6892171,369.714,23.92422,-88.058105,-1.031
93.5450000000001,-0.121,0.899,22.17,-82.6321995,40.6891966,369.65,23.709398,-90.31441,-1.045
93.6449999999995,-0.148,0.923,23.78,-82.6321995,40.6891966,369.65,23.709398,-90.31441,-1.052
93.7449999999999,-0.178,0.942,24.36,-82.6322174,40.6891379,369.412,23.03923,-97.260826,-1.054
93.8450000000003,-0.132,0.859,25.45,-82.6322174,40.6891379,369.412,23.03923,-97.260826,-1.039
93.9449999999997,-0.166,0.901,26.33,-82.632235,40.6891019,368.961,22.58464,-102.95277,-1.043
94.0450000000001,-0.13,1.074,27.32,-82.632235,40.6891019,368.961,22.58464,-102.95277,-1.065
94.1449999999995,-0.093,0.826,27.08,-82.6322575,40.689065,369.286,22.055359,-108.37741,-1.072
94.2439999999997,-0.15,1.033,27.29,-82.6322575,40.689065,369.286,22.055359,-108.37741,-1.068
94.3440000000001,-0.074,1.124,30.77,-82.6322699,40.6890474,369.348,21.931623,-111.18013,-1.05
94.4439999999995,-0.018,1.213,29.83,-82.6322976,40.6890129,369.737,21.621704,-116.4939,-1.041
94.5439999999999,0.038,1.036,28.45,-82.6323113,40.6889964,369.77,21.595066,-118.263,-1.031
94.6440000000002,0.035,0.901,26.16,-82.6323113,40.6889964,369.77,21.595066,-118.263,-1.007
94.7439999999997,0.033,1.1,25.93,-82.6323266,40.6889805,369.793,21.653067,-120.64139,-0.986
94.8440000000001,0.03,0.983,26.77,-82.6323266,40.6889805,369.793,21.653067,-120.64139,-0.98
94.9439999999995,0.079,1.026,28.66,-82.6323776,40.6889366,369.829,21.541903,-127.945,-0.983
95.0439999999999,-0.009,1.042,28.51,-82.6323965,40.6889233,369.831,21.575935,-130.61858,-0.97
95.1440000000002,-0.084,1.12,30.21,-82.6323965,40.6889233,369.831,21.575935,-130.61858,-0.96
95.2439999999997,-0.097,1.146,32.96,-82.6324169,40.6889106,369.903,21.64737,-133.52063,-0.956
95.3440000000001,-0.077,1.199,34.14,-82.6324607,40.6888852,370.355,21.856325,-138.37735,-0.954
95.4439999999995,-0.077,1.146,34.21,-82.6324607,40.6888852,370.355,21.856325,-138.37735,-0.958
95.5439999999999,-0.065,1.112,33.83,-82.6325016,40.6888657,369.8,21.679968,-142.17834,-0.951
95.6440000000002,-0.059,1.343,32.43,-82.6325016,40.6888657,369.8,21.679968,-142.17834,-0.988
95.7439999999997,0.06,1.107,29.87,-82.6325403,40.6888534,368.699,20.651669,-146.75629,-1.019
95.8440000000001,0.042,1.038,29.23,-82.6325403,40.6888534,368.699,20.651669,-146.75629,-1.006
95.9439999999995,0.153,1.023,28,-82.6325832,40.6888419,368.289,20.027975,-151.68181,-0.975
96.0439999999999,0.184,0.971,25.28,-82.6325832,40.6888419,368.289,20.027975,-151.68181,-0.945
96.1440000000002,0.191,1.093,26.94,-82.6326313,40.6888327,368.2,20.106882,-157.01843,-0.932
96.2439999999997,0.248,1.026,26.73,-82.6326313,40.6888327,368.2,20.106882,-157.01843,-0.926
96.3440000000001,0.198,0.958,24.39,-82.6326804,40.6888268,368.104,20.091286,-161.84462,-0.938
96.4439999999995,0.272,0.766,24.03,-82.6326804,40.6888268,368.104,20.091286,-161.84462,-0.928
96.5439999999999,0.199,0.995,24.64,-82.6327335,40.6888225,368.477,20.362123,-166.65314,-0.922
96.6440000000002,0.237,0.991,27.25,-82.6327335,40.6888225,368.477,20.362123,-166.65314,-0.926
96.7439999999997,0.262,0.926,24.94,-82.632785,40.6888223,368.725,20.347849,-171.66278,-0.91
96.8440000000001,0.2,1.123,26.76,-82.632785,40.6888223,368.725,20.347849,-171.66278,-0.9
96.9439999999995,0.268,1.041,26.74,-82.6328365,40.6888253,368.705,20.45978,-176.10394,-0.91
97.0439999999999,0.211,1.182,25.8,-82.6328365,40.6888253,368.705,20.45978,-176.10394,-0.936
97.1440000000002,0.239,0.8,25.64,-82.632887,40.6888396,367.631,20.590185,176.90968,-0.941
97.2439999999997,0.043,1.236,26.61,-82.632887,40.6888396,367.631,20.590185,176.90968,-0.939
97.3440000000001,0.3,1.151,35.04,-82.6329416,40.6888571,367.101,21.283575,170.15263,-1.008
97.4439999999995,0.268,0.823,22.14,-82.6329416,40.6888571,367.101,21.283575,170.15263,-0.995
97.5439999999999,0.147,0.749,18.11,-82.6329976,40.6888818,367.543,22.325766,160.61548,-0.928
97.6440000000002,0.193,0.961,29.02,-82.6329976,40.6888818,367.543,22.325766,160.61548,-0.914
97.7439999999997,0.238,1.274,34.99,-82.633048,40.6889072,367.177,22.938778,154.70847,-0.919
97.8440000000001,0.277,1.185,24.93,-82.633048,40.6889072,367.177,22.938778,154.70847,-0.963
97.9439999999995,0.294,1.203,22.36,-82.6330974,40.6889326,368.626,23.299156,147.14212,-1.006
98.0439999999999,0.399,0.895,20.36,-82.6330974,40.6889326,368.626,23.299156,147.14212,-1.02
98.1440000000002,0.398,0.982,17.52,-82.6331434,40.6889619,369.034,23.863583,142.03024,-1.019
98.2439999999997,0.402,0.692,15.34,-82.6331434,40.6889619,369.034,23.863583,142.03024,-0.994
98.3440000000001,0.408,0.762,16.01,-82.6331879,40.6889962,368.892,24.777056,137.61742,-0.972
98.4439999999995,0.439,0.565,12.88,-82.6332092,40.6890142,368.736,25.148382,135.6767,-0.962
98.5439999999999,0.393,0.396,9.63,-82.6332305,40.689033,368.408,25.549507,134.60355,-0.966
98.6440000000002,0.457,0.437,8.46,-82.6332305,40.689033,368.408,25.549507,134.60355,-0.986
98.7439999999997,0.425,0.243,2.92,-82.6332723,40.6890726,367.696,26.28552,132.23996,-1.016
98.8440000000001,0.388,-0.09,-2.26,-82.6332936,40.6890931,367.514,26.79554,131.17184,-1.043
98.9439999999995,0.406,-0.207,-5.99,-82.633315,40.6891141,367.326,27.292288,130.34854,-1.064
99.0439999999999,0.355,-0.388,-8.61,-82.633315,40.6891141,367.326,27.292288,130.34854,-1.086
99.1440000000002,0.395,-0.551,-11.1,-82.63336,40.6891562,367.261,28.406322,129.68677,-1.078
99.2439999999997,0.376,-0.537,-12.57,-82.6333837,40.6891773,367.219,28.959576,130.01329,-1.038
99.3440000000001,0.315,-0.627,-14.24,-82.633408,40.6891981,367.21,29.406033,130.53156,-0.991
99.4439999999995,0.337,-0.631,-15.3,-82.633408,40.6891981,367.21,29.406033,130.53156,-0.934
99.5439999999999,0.262,-0.659,-18.31,-82.633433,40.6892191,367.131,29.925304,131.24716,-0.89
99.6440000000002,0.334,-0.745,-21.02,-82.6334849,40.6892604,366.384,30.674181,133.8508,-0.859
99.7799999999997,0.32,-1.096,-18.77,-82.6334849,40.6892604,366.384,30.674181,133.8508,-0.832
99.8620000000001,0.32,-0.896,-19.79,-82.633512,40.6892808,365.936,31.00164,135.26138,-0.844
99.9619999999995,0.269,-1.073,-21.45,-82.6335702,40.6893198,365.353,31.840158,138.489,-0.893
100.062,0.248,-0.946,-20.96,-82.6335702,40.6893198,365.353,31.840158,138.489,-0.986
100.162,0.209,-1.35,-18.97,-82.6336324,40.6893564,364.755,32.54452,142.22849,-1.057
100.262,0.284,-1.066,-17.85,-82.6336324,40.6893564,364.755,32.54452,142.22849,-1.101
100.362,0.249,-1.412,-18.91,-82.6336652,40.6893738,364.635,32.91753,143.83694,-1.118
100.462,0.176,-1.391,-18.01,-82.6337344,40.6894056,364.426,33.653152,147.57582,-1.118
100.562,0.199,-1.299,-19.35,-82.6337702,40.6894201,364.294,33.895767,149.4393,-1.165
100.662,0.188,-1.209,-19.84,-82.6337702,40.6894201,364.294,33.895767,149.4393,-1.256
100.762,0.302,-0.971,-16.98,-82.6338069,40.6894337,364.211,34.159676,151.28107,-1.329
100.862,0.226,-0.866,-13.94,-82.6338832,40.6894588,364.123,34.771664,154.82082,-1.283
100.962,0.249,-0.919,-16.45,-82.6339227,40.6894701,364.128,35.116737,156.3921,-1.219
101.062,0.065,-0.948,-13.8,-82.6339227,40.6894701,364.128,35.116737,156.3921,-1.156
101.162,-0.007,-1.008,-14.59,-82.6339632,40.6894784,364.64,35.271435,158.40375,-1.125
101.262,-0.087,-1.085,-14.52,-82.6340446,40.689495,365.059,35.484566,161.56505,-1.095
101.362,0.237,-0.935,-13.29,-82.6340852,40.6895027,365.24,35.48312,162.83672,-1.126
101.461,0.672,-0.907,-14.47,-82.6340852,40.6895027,365.24,35.48312,162.83672,-1.142
101.562,0.206,-0.938,-9.41,-82.6341686,40.6895162,365.543,35.881046,165.65392,-1.151
101.662,0.341,-0.744,-9.05,-82.6341686,40.6895162,365.543,35.881046,165.65392,-1.165
101.762,0.262,-0.804,-10.02,-82.6342117,40.6895218,365.934,36.224957,166.75404,-1.134
101.862,0.297,-0.576,-8.37,-82.634299,40.6895322,366.375,36.872494,168.88203,-1.132
101.962,0.282,-0.582,-8.82,-82.6343433,40.689537,366.53,37.172764,169.7572,-1.127
102.062,0.329,-0.458,-8.31,-82.6343433,40.689537,366.53,37.172764,169.7572,-1.095
102.162,0.318,-0.443,-7.33,-82.634388,40.6895413,366.73,37.45688,170.47229,-1.024
102.262,0.308,-0.412,-7.45,-82.634478,40.6895473,367.221,37.929672,172.44029,-0.961
102.362,0.29,-0.433,-6.12,-82.6345231,40.6895491,367.374,38.10662,173.61165,-0.926
102.462,0.296,-0.445,-4.41,-82.6345231,40.6895491,367.374,38.10662,173.61165,-0.914
